   4.5015816e+00   9.8130848e-17   0.0000000e+00   5.3922955e-01  -9.9691733e-01  -0.0000000e+00   4.6077045e-01   0.0000000e+00   0.0000000e+00
   4.1345147e+00   3.3931315e-01   0.0000000e+00   5.7821723e-01  -9.8768834e-01  -0.0000000e+00   4.2178277e-01   0.0000000e+00   0.0000000e+00
   3.7419571e+00   6.4878057e-01   0.0000000e+00   6.5450850e-01  -9.5105652e-01  -0.0000000e+00   3.4549150e-01   0.0000000e+00   0.0000000e+00
   3.3263292e+00   9.2649429e-01   0.0000000e+00   7.2699525e-01  -8.9100652e-01  -0.0000000e+00   2.7300475e-01   0.0000000e+00   0.0000000e+00
   2.8901933e+00   1.1707421e+00   0.0000000e+00   7.9389263e-01  -8.0901699e-01  -0.0000000e+00   2.0610737e-01   0.0000000e+00   0.0000000e+00
   2.4362384e+00   1.3800182e+00   0.0000000e+00   8.5355339e-01  -7.0710678e-01  -0.0000000e+00   1.4644661e-01   0.0000000e+00   0.0000000e+00
   1.9672633e+00   1.5530322e+00   0.0000000e+00   9.0450850e-01  -5.8778525e-01  -0.0000000e+00   9.5491503e-02   0.0000000e+00   0.0000000e+00
   1.4861593e+00   1.6887176e+00   0.0000000e+00   9.4550326e-01  -4.5399050e-01  -0.0000000e+00   5.4496738e-02   0.0000000e+00   0.0000000e+00
   9.9589274e-01   1.7862377e+00   0.0000000e+00   9.7552826e-01  -3.0901699e-01  -0.0000000e+00   2.4471742e-02   0.0000000e+00   0.0000000e+00
   4.9948612e-01   1.8449913e+00   0.0000000e+00   9.9384417e-01  -1.5643447e-01  -0.0000000e+00   6.1558297e-03   0.0000000e+00   0.0000000e+00
   3.8981718e-16   1.8646161e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -4.9948612e-01   1.8449913e+00   0.0000000e+00   9.9384417e-01   1.5643447e-01  -0.0000000e+00   6.1558297e-03  -0.0000000e+00   0.0000000e+00
  -9.9589274e-01   1.7862377e+00   0.0000000e+00   9.7552826e-01   3.0901699e-01  -0.0000000e+00   2.4471742e-02  -0.0000000e+00   0.0000000e+00
  -1.4861593e+00   1.6887176e+00   0.0000000e+00   9.4550326e-01   4.5399050e-01  -0.0000000e+00   5.4496738e-02  -0.0000000e+00   0.0000000e+00
  -1.9672633e+00   1.5530322e+00   0.0000000e+00   9.0450850e-01   5.8778525e-01  -0.0000000e+00   9.5491503e-02  -0.0000000e+00   0.0000000e+00
  -2.4362384e+00   1.3800182e+00   0.0000000e+00   8.5355339e-01   7.0710678e-01  -0.0000000e+00   1.4644661e-01  -0.0000000e+00   0.0000000e+00
  -2.8901933e+00   1.1707421e+00   0.0000000e+00   7.9389263e-01   8.0901699e-01  -0.0000000e+00   2.0610737e-01  -0.0000000e+00   0.0000000e+00
  -3.3263292e+00   9.2649429e-01   0.0000000e+00   7.2699525e-01   8.9100652e-01  -0.0000000e+00   2.7300475e-01  -0.0000000e+00   0.0000000e+00
  -3.7419571e+00   6.4878057e-01   0.0000000e+00   6.5450850e-01   9.5105652e-01  -0.0000000e+00   3.4549150e-01  -0.0000000e+00   0.0000000e+00
  -4.1345147e+00   3.3931315e-01   0.0000000e+00   5.7821723e-01   9.8768834e-01  -0.0000000e+00   4.2178277e-01  -0.0000000e+00   0.0000000e+00
  -4.5015816e+00   0.0000000e+00   0.0000000e+00   5.3922955e-01   9.9691733e-01  -0.0000000e+00   4.6077045e-01  -0.0000000e+00   0.0000000e+00
