   5.0000035e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5000034e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.0000032e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.5000031e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   3.0000029e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.5000027e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   2.0000026e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.5000024e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0000023e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0000211e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.9490859e-06   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -4.9999821e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -9.9999837e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.4999985e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.9999987e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -2.4999988e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -2.9999990e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -3.4999992e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -3.9999993e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -4.4999995e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -4.9999996e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
